id,latitude,longitude,australian_states_id,locality_types_id,film_weekly_cinema_types_id,street,suburb,postcode,cinema_name,exhibitor_name,capacity,shortname,description,description,helper column
2313,-31.641475,117.486763,1,3,3,,Tammin,6409,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,0
2314,-31.6405128,117.4904765,1,3,2,Yorkrakine Road,Tammin,6409,Tammin,Tammin Shire Concil,NULL,WA,Drive-In,Rural,1
2315,-31.6338279,117.7185475,1,3,6,Massingham Street,Kellerberrin,6410,Regent and Gardens,Consolidated Theatres Ltd.,480,WA,Indoor/Open Air Cinema,Rural,0
2316,-31.632539,152.703725,5,3,1,,Kendall,2439,Essex,Green Hills Auto Cabins Estates,320,NSW,Indoor Cinema,Rural,1
2317,-31.632451,117.00659,1,3,1,Johnson Street,Meckering,6405,Public Hall,S. A. Ford & Son,NULL,WA,Indoor Cinema,Rural,0
2318,-31.63175,117.710616,1,3,5,,Kellerberrin,6410,Hillview,A.A.J. & M. Cook,200,WA,Drive-in/Open Air Cinema,Rural,1
2319,-31.631748,117.710614,1,3,2,,Kellerberrin,6410,Hillview,"A.A.J. Cook, Kellerberrin",150,WA,Drive-In,Rural,0
2320,-31.631186,117.006979,1,3,3,,Meckering,6405,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,1
2321,-31.6167539,115.7148907,1,3,6,Wanneroo Road,Wanneroo,6065,Centenary Hall,E. Crisafulli,350,WA,Indoor/Open Air Cinema,Rural,0
2322,-31.6167537,115.7148905,1,3,1,Wanneroo Road,Wanneroo,6065,Hall,E. Crisafulli,100,WA,Indoor Cinema,Rural,1
2323,-31.604716,152.466934,5,3,1,,Comboyne,2429,Memorial,M. H. & L. C. French,NULL,NSW,Indoor Cinema,Rural,0
2324,-31.5799588,115.9780989,1,3,3,,Muchea,6501,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,1
2325,-31.563475,147.194689,5,3,4,8 Tabratong Street (adjacent),Nyngan,2825,Palais (or Open Air),C. James,780,NSW,Open Air Cinema,Rural,0
2326,-31.563472,147.194686,5,3,1,8 Tabratong Street,Nyngan,2825,Palais,C. James,780,NSW,Indoor Cinema,Rural,1
2327,-31.5625,147.192348,5,3,4,Cobar Street,Nyngan,2825,Town Hall (or Open Air),W. A. Beaven,437,NSW,Open Air Cinema,Rural,0
2328,-31.56247,147.192348,5,3,1,Cobar Street,Nyngan,2825,Town Hall,V. Lyons,437,NSW,Indoor Cinema,Rural,1
2329,-31.560899,116.08158,1,3,3,,Lower Chittering,6084,C. Fitzgerald,"6 Miller Avenue, Belmont",NULL,WA,Touring Circuit,Rural,0
2330,-31.560897,116.08156,1,3,3,,Lower Chittering,6084,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,1
2331,-31.558227,143.377523,5,3,1,Corner of Myre and Moore Streets,Wilcannia,2836,Plaza,Mr. & Mrs. Murphy,540,NSW,Indoor Cinema,Rural,0
2332,-31.5525661,116.4718741,1,3,6,Stirling Terrace,Toodyay,6566,Hall & Gardens,V. C. Lucas,400,WA,Indoor/Open Air Cinema,Rural,1
2333,-31.5525659,116.4718739,1,3,1,Stirling Terrace,Toodyay,6566,Hall,V. C. Lucas,200,WA,Indoor Cinema,Rural,0
2334,-31.551877,149.378739,5,3,1,,Binnaway,2395,Empire,G. V. McWhirter,210,NSW,Indoor Cinema,Rural,1
2335,-31.538487,150.83106,5,3,1,Martin Street,Wallabadah,2343,Public Hall,Committee,600,NSW,Indoor Cinema,Rural,0
2336,-31.508385,150.681864,5,3,4,Henry Street,Quirindi,2343,Open Air,Quirindi Thr. Co.,850,NSW,Open Air Cinema,Rural,1
2337,-31.50791,150.678802,5,3,1,Corner of Henry and Church Avenue,Quirindi,2343,Royal,Quirindi Theatres Co.,756,NSW,Indoor Cinema,Rural,0
2338,-31.498753,145.83626,5,3,4,Barton Street,Cobar,2835,Empire (or Open Air),Chris James,350,NSW,Open Air Cinema,Rural,1
2339,-31.498751,145.836258,5,3,1,Barton Street,Cobar,2835,Empire,Chris James,350,NSW,Indoor Cinema,Rural,0
2340,-31.498017,145.838471,5,3,4,Linsley Street (rear),Cobar,2835,Regent (or Open Air),Chris James,600,NSW,Open Air Cinema,Rural,1
2341,-31.498015,145.838469,5,3,1,Linsley Street,Cobar,2835,Regent,Chris James,600,NSW,Indoor Cinema,Rural,0
2342,-31.4975648,118.275401,1,3,2,South Avenue,Merredin,6415,Merredin,M. R. Smalpage,250,WA,Drive-In,Rural,1
2343,-31.4754875,118.2787039,1,3,1,Bates Street,Merredin,6415,Cummins,M. R. & D. E. Smalpage,500,WA,Indoor Cinema,Rural,0
2344,-31.4674685,119.4884577,1,3,3,,Marvel Loch,6426,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,1
2345,-31.466009,151.125847,5,3,1,Jenkins Street,Nundle,2340,Pictures,G. K. Hall & C. Reichler,250,NSW,Indoor Cinema,Rural,0
2346,-31.457174,152.732684,5,3,1,,Beechwood (Wauchope),2446,S/Arts Hall,Committee,235,NSW,Indoor Cinema,Rural,1
2347,-31.455836,152.734491,5,3,1,Young Street,Wauchope,2446,Regent,W. J. Statham,479,NSW,Indoor Cinema,Rural,0
2348,-31.438779,148.911137,5,3,1,Bridge Street,Tooraweenah,2831,Memorial,V. Askell,NULL,NSW,Indoor Cinema,Rural,1
2349,-31.431312,152.908349,5,3,1,Horton Street,Port Macquarie,2444,Civic,Hatsatouris Bros.,NULL,NSW,Indoor Cinema,Rural,0
2350,-31.429213,152.908127,5,3,1,Corner of Horton and Clarence Streets,Port Macquarie,2444,Ritz,Hatsatouris Bros.,850,NSW,Indoor Cinema,Rural,1
2351,-31.3860673,116.0964953,1,3,3,,Bindoon,6502,L. Punch,P.O. Box 12 Mundaring,NULL,WA,Touring Circuit,Rural,0
2352,-31.3860669,116.0964953,1,3,3,,Bindoon,6502,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,1
2353,-31.3860665,116.0964949,1,3,3,,Bindoon,6502,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,0
2354,-31.3860661,116.0964945,1,3,1,,Bindoon,6502,Bindoon Pic,J. M. Tilka,200,WA,Indoor Cinema,Rural,1
2355,-31.351327,150.648348,5,3,4,Henry Street,Werris Creek,2341,Open Air,L. H. Simmons,564,NSW,Open Air Cinema,Rural,0
2356,-31.351324,150.648345,5,3,1,Henry Street,Werris Creek,2341,Werriston,L. H. Simmons,396,NSW,Indoor Cinema,Rural,1
2357,-31.3460791,115.9047132,1,3,3,,Gingin,6503,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,0
2358,-31.3460788,115.9047129,1,3,3,,Gingin,6503,R. M. Holland,"35 Gallipoli St., Victoria Park",NULL,WA,Touring Circuit,Rural,1
2359,-31.3460785,115.9047126,1,3,1,,Gingin,6503,Hall,A. R. Larker,150,WA,Indoor Cinema,Rural,0
2360,-31.341772,149.829744,5,3,1,Main Street,Tambar Springs,2381,Cinema,V. P. Lovegrove,150,NSW,Indoor Cinema,Rural,1
2361,-31.330356,148.473761,5,3,1,,Gulargambone,2828,Majestic,W. S. & J. J. Irwin,456,NSW,Indoor Cinema,Rural,0
2362,-31.330353,148.4737658,5,3,4,,Gulargambone,2828,Open Air,W. S. & J. J. Irwin,278,NSW,Open Air Cinema,Rural,1
2363,-31.3026471,116.8284849,1,3,1,Hoddy Street,Goomalling,6460,Hall,Pitman & Brewerton,250,WA,Indoor Cinema,Rural,0
2364,-31.301532,118.696605,1,3,1,,Westonia,6423,Hall,D. A. Young and C. C. McLachlan,120,WA,Indoor Cinema,Rural,1
2365,-31.2758722,116.508487,1,3,3,,Bolgart,6568,R. M. Holland,"35 Gallipoli St., Victoria Park",NULL,WA,Touring Circuit,Rural,0
2366,-31.275872,116.508485,1,3,3,,Bolgart,6568,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,1
2367,-31.2758718,116.508483,1,3,3,,Bolgart,6568,C. Fitzgerald,"6 Miller Avenue, Belmont",NULL,WA,Touring Circuit,Rural,0
2368,-31.2758716,116.508481,1,3,3,George Street,Bolgart,6568,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,1
2369,-31.273786,149.276661,5,3,1,54 Dalgarno Street,Coonabarabran,2357,Savoy,H. Weeks,775,NSW,Indoor Cinema,Rural,0
2370,-31.232335,119.331044,1,3,2,,Southern Cross,6426,Southern Cross,L. &. J. Goodin,150,WA,Drive-In,Rural,1
2371,-31.2267807,119.3237503,1,3,6,Antares Street,Southern Cross,6426,Hall and Gardens,A. Goodin,800,WA,Indoor/Open Air Cinema,Rural,0
2372,-31.201196,136.782148,3,3,4,,Woomera West,5720,Al Fresco,Woomera Welfare Club Inc.,NULL,SA,Open Air Cinema,Rural,1
2373,-31.200684,136.825919,3,3,1,,Woomera,5720,Theatre,Woomera Theatre,NULL,SA,Indoor Cinema,Rural,0
2374,-31.2,121.666667,1,3,2,,Kambalda,6442,Silver Lake,Silver Lake Drive-Ins Pty. Ltd.,240,WA,Drive-In,Rural,1
2375,-31.194378,117.0416575,1,3,2,Norris Street,Dowerin,6461,Dowerin,Dowerin Drive-In Theatres Pty. Ltd.,346,WA,Drive-In,Rural,0
2376,-31.1906628,117.0322553,1,3,1,Cottrell Street,Dowerin,6461,Hall,C. Baker,300,WA,Indoor Cinema,Rural,1
2377,-31.18958,152.977367,5,3,1,Main Street,Crescent Head,2440,Panorama,G. R. Smith,287,NSW,Indoor Cinema,Rural,0
2378,-31.1844792,118.1016826,1,3,3,Railway Avenue,Nungarin,6490,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,1
2379,-31.1838677,117.3817891,1,3,2,Hands Drive,Wyalkatchem,6485,Wyalkatchem,R. J. Morley,NULL,WA,Drive-In,Rural,0
2380,-31.1802042,117.3808706,1,3,3,Railway Terrace,Wyalkatchem,6485,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,1
2381,-31.1142714,117.9217536,1,3,3,,Kununoppin,6489,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,0
2382,-31.1140528,117.7888943,1,3,3,,Trayning,6488,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,1
2383,-31.1140526,117.7888941,1,3,3,,Trayning,6488,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,0
2384,-31.1140524,117.7888939,1,3,3,,Trayning,6488,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,1
2385,-31.1130384,117.7921267,1,3,2,Sutherland Street,Trayning,6488,Trayning,C. P. Baker,NULL,WA,Drive-In,Rural,0
2386,-31.1129036,117.9239693,1,3,5,Corner of Wilson and Couper Street,Kununoppin,6489,Kununoppin,NULL,84,WA,Drive-in/Open Air Cinema,Rural,1
2387,-31.1111236,118.4170799,1,3,3,,Chandler,6490,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,0
2388,-31.098906,150.900546,5,3,2,Gunnedah Road,Tamworth,2340,Hoyts,Hoyts Country Theatres Ltd.,626,NSW,Drive-In,Rural,1
2389,-31.090807,150.928185,5,3,1,Corner of Brisbane Street and Kable Avenue,Tamworth,2340,Regent,"Hoyts Country Thrs, Pty. Ltd.",934,NSW,Indoor Cinema,Rural,0
2390,-31.0906797,116.4494384,1,3,3,,Calingari,6569,L. Punch,P.O. Box 12 Mundaring,NULL,WA,Touring Circuit,Rural,1
2391,-31.0906794,116.4494381,1,3,3,,Calingiri,6569,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,0
2392,-31.08958,150.930221,5,3,1,77 Brisbane Street,Tamworth,2340,Capitol,Hoyts Country Thrs. Pty. Ltd.,1467,NSW,Indoor Cinema,Rural,1
2393,-31.080584,152.841436,5,3,1,Belgrave Street,Kempsey,2440,Victoria,Kempsey Theatres Ltd.,500,NSW,Indoor Cinema,Rural,0
2394,-31.08033,152.829032,5,3,1,Corner of Elbow and Tozer Streets,West Kempsey,2440,Roxy,Kempsey Theatres Ltd.,684,NSW,Indoor Cinema,Rural,1
2395,-31.079711,152.840686,5,3,1,8 Clyde Street,Kempsey,2440,Mayfair,Kempsey Theatres Ltd.,991,NSW,Indoor Cinema,Rural,0
2396,-31.023445,152.94846,5,3,1,,Gladstone,2440,Talkies,F. Towers,474,NSW,Indoor Cinema,Rural,1
2397,-31.0217,152.947694,5,3,1,Kinchela Street,Gladstone,2440,Pacific (Institute),F. G. Hawkins,474,NSW,Indoor Cinema,Rural,0
2398,-31.0214761,115.3319348,1,3,1,,Lancelin,6044,Hall,Mr. J. Marsden,NULL,WA,Indoor Cinema,Rural,1
2399,-31.015208,152.944031,5,3,1,,Smithtown,2440,Macleay,Drummond & Craig,350,NSW,Indoor Cinema,Rural,0
2400,-30.984886,151.593117,5,3,1,Derby Street,Walcha,2354,Civic,Hatsatouris Bros.,477,NSW,Indoor Cinema,Rural,1
2401,-30.9824837,119.1128828,1,3,3,,Bullfinch,6484,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,0
2402,-30.9824834,119.1128825,1,3,3,,Bull Finch,6484,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,1
2403,-30.9824831,119.1128822,1,3,6,,Bullfinch,6484,Hall & Gardens,R. Morris & N. McDougall,700,WA,Indoor/Open Air Cinema,Rural,0
2404,-30.9824828,119.1128819,1,3,1,,Bullfinch,6484,Hall,R. Morris & N. McDougall,NULL,WA,Indoor Cinema,Rural,1
2405,-30.978607,150.255441,5,3,1,Conadilly Street,Gunnedah,2380,Town Hall,J. Wilson,837,NSW,Indoor Cinema,Rural,0
2406,-30.97759,150.25333,5,3,4,Marquis Street,Gunnedah,2380,Garden,Gunnedah Civic Th. Pty. Ltd.,1000,NSW,Open Air Cinema,Rural,1
2407,-30.976817,150.251687,5,3,1,Conadilly Street,Gunnedah,2380,Civic,Gunnedah Civic Th. Pty. Ltd.,889,NSW,Indoor Cinema,Rural,0
2408,-30.9546672,121.1627423,1,3,6,Bayley Street,Coolgardie,6429,Hall & Gardens,P. Dewar,600,WA,Indoor/Open Air Cinema,Rural,1
2409,-30.953852,148.388031,5,3,1,66 Castlereagh Street,Coonamble,2829,Plaza,M. D. & T. L. Wall,832,NSW,Indoor Cinema,Rural,0
2410,-30.949218,149.066841,5,3,1,Wellington Street,Baradine,2396,Embassy,J. E. Cowen,711,NSW,Indoor Cinema,Rural,1
2411,-30.926311,152.625071,5,3,1,Main Street,Willawarrin,2440,Pictures,D. E. Hargane,114,NSW,Indoor Cinema,Rural,0
2412,-30.923039,116.390729,1,3,3,,Yerecoin,6571,D. Cocks & V.L. Basham (Nth. Midland Pictures),"Box 5, P.O., Three Springs",NULL,WA,Touring Circuit,Rural,1
2413,-30.923037,116.390727,1,3,3,,Yerecoin,6571,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,0
2414,-30.923035,116.390725,1,3,3,,Yerecoin,6571,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,1
2415,-30.923033,116.390723,1,3,3,,Yerecoin,6571,R. M. Holland,"35 Gallipoli St., Victoria Park",NULL,WA,Touring Circuit,Rural,0
2416,-30.914516,118.209216,1,3,3,,Mukinbudin,6479,R. Morris,"Chandler, via Merredin",NULL,WA,Touring Circuit,Rural,1
2417,-30.914477,118.208774,1,3,3,,Mukinbudin,6479,J. Tilka,J. Tilka,NULL,WA,Touring Circuit,Rural,0
2418,-30.9093715,118.2095498,1,3,5,North Road,Mukinbudin,6479,Mukinbudin,J. N. Tilka,200,WA,Drive-in/Open Air Cinema,Rural,1
2419,-30.9093712,118.2095495,1,3,2,North Road,Mukinbudin,6479,Mukinbudin,J. N. Tilka,NULL,WA,Drive-In,Rural,0
2420,-30.893076,116.7171917,1,3,3,,Wongan Hills,6603,The West Touring Talkies,"R. Dean, 90 Francis St., Geraldton",NULL,WA,Touring Circuit,Rural,1
2421,-30.8930757,116.7171914,1,3,3,,Wongan Hills,6603,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,0
2422,-30.8930754,116.7171911,1,3,3,,Wongan Hills,6603,D. Cox,"Box 5, P.O., Three Springs",NULL,WA,Touring Circuit,Rural,1
2423,-30.8893022,116.7128366,1,3,2,Commercial Road,Wongan Hills,6603,Morcady,V. Basham,152,WA,Drive-In,Rural,0
2424,-30.885145,153.040955,5,3,1,,South West Rocks,2431,Pioneer,N. G. Hyde,200,NSW,Indoor Cinema,Rural,1
2425,-30.880167,151.157783,5,3,1,Old New England Highway,Bendemeer,2355,Picture,B. J. Tomkins,150,NSW,Indoor Cinema,Rural,0
2426,-30.856948,150.504858,5,3,1,,Keepit Dam,2340,Pictures,J. Gerrish,NULL,NSW,Indoor Cinema,Rural,1
2427,-30.851729,152.901198,5,3,3,,Eungai Rail,2441,"Thurgood, R. A.","Thurgood, R. A.",NULL,NSW,Touring Circuit,Rural,0
2428,-30.8294323,117.4815411,1,3,2,Koorda Street,Koorda,6475,Koorda,G. P. Baker,140,WA,Drive-In,Rural,1
2429,-30.8273117,117.4835677,1,3,3,Birdwood Street,Koorda,6475,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,0
2430,-30.820358,152.989982,5,3,1,,Stuart's Point,2441,Public Hall,Trustees of Stuart's Point Recreation Reserve,NULL,NSW,Indoor Cinema,Rural,1
2431,-30.8199916,119.5183282,1,3,1,,Koolyanobbing,6427,Hall,NULL,NULL,WA,Indoor Cinema,Rural,0
2432,-30.811705,117.861688,1,3,2,,Bencubbin,6477,Bencubbin,J. M. Tilka,NULL,WA,Drive-In,Rural,1
2433,-30.811701,117.861684,1,3,3,,Bencubbin,6477,Baker's Photoplays De Luxe,"C. Baker, Box 806-K, G.P.O., Perth",NULL,WA,Touring Circuit,Rural,0
2434,-30.7818198,121.4782699,1,3,6,Burt Street,Boulder,6432,Palace and Gardens,Goldfields Pictures Ltd.,2209,WA,Indoor/Open Air Cinema,Rural,1
2435,-30.7686338,117.1340806,1,3,3,,Cadoux,6466,R. M. Holland,"35 Gallipoli St., Victoria Park",NULL,WA,Touring Circuit,Rural,0
2436,-30.7686335,117.1340803,1,3,3,,Cadoux,6466,D. Cocks & V.L. Basham (Nth. Midland Pictures),"Box 5, P.O., Three Springs",NULL,WA,Touring Circuit,Rural,1
2437,-30.7618332,121.4822566,1,3,2,Oswald Street,Kalgoorlie,6430,Viewway,Viewway,410,WA,Drive-In,Rural,0
2438,-30.7493932,121.4703096,1,3,6,328 Hannan Street,Kalgoorlie,6430,Regent and Gardens,Goldfields Pictures Ltd.,1624,WA,Indoor/Open Air Cinema,Rural,1
2439,-30.747951,152.992903,5,3,4,,Scott's Head,2447,Garden,R. S. Short,150,NSW,Open Air Cinema,Rural,0
2440,-30.747728,150.720181,5,3,1,Manilla Street,Manilla,2346,Palais,C. Wall,599,NSW,Indoor Cinema,Rural,1
2441,-30.745062,121.474477,1,3,1,110 Hannan Street,Kalgoorlie,6430,Majestic,Goldfields Pictures Ltd.,750,WA,Indoor Cinema,Rural,0
2442,-30.743643,121.476023,1,3,6,52 Hannan Street,Kalgoorlie,6430,Cremorne and Gardens,Goldfields Pictures Ltd.,2850,WA,Indoor/Open Air Cinema,Rural,1
2443,-30.7302945,121.460239,1,3,5,Corner of Killarney and Cotter Streets,Kalgoorlie,6430,Twin City,"Twin City Drive-In Theatre Pty. Ltd. Box F346 GPO, Perth",614,WA,Drive-in/Open Air Cinema,Rural,0
2444,-30.7302943,121.460237,1,3,2,Corner of Killarney and Cotter Streets,Kalgoorlie,6430,Twin City,"Twin City Drive-In Theatre Pty. Ltd. Box F346 GPO, Perth",498,WA,Drive-In,Rural,1
2445,-30.709337,134.564603,3,3,1,,Tarcoola,5710,Pictures,Mrs. E. C. Graham,100,SA,Indoor Cinema,Rural,0
2446,-30.70798,150.04501,5,3,1,Laidlaw Street,Boggabri,2382,Royal,Estate late A. C. Chappel,590,NSW,Indoor Cinema,Rural,1
2447,-30.70795,150.045007,5,3,4,Laidlaw Street,Boggabri,2382,Open Air,Estate late A. C. Chappel,350,NSW,Open Air Cinema,Rural,0
2448,-30.706926,152.921961,5,3,1,Corner and River and Star Streets,Macksville,2447,Majestic,Kempsey Theatres Pty. Ltd.,775,NSW,Indoor Cinema,Rural,1
2449,-30.646176,152.852512,5,3,1,74 High Street,Bowraville,2449,Ray-Mond,S. D. Raymond,418,NSW,Indoor Cinema,Rural,0
2450,-30.642359,151.499171,5,3,1,Corner of Bridge and Salisbury Streets,Uralla,2358,Uralla,Uralla Pictures Pty. Ltd.,533,NSW,Indoor Cinema,Rural,1
2451,-30.64204,153.004992,5,3,1,Ridge Street,Nambucca Heads,2448,School of Arts,Kempsey Thrs. Pty. Ltd.,294,NSW,Indoor Cinema,Rural,0
2452,-30.641948,153.002375,5,3,1,Bowra Street,Nambucca Heads,2448,Numbucca Head,Numbucca Thr. Pty. Ltd.,294,NSW,Indoor Cinema,Rural,1
2453,-30.641373,151.500717,5,3,3,,Uralla,2358,B. J. Tomkins,B. J. Tomkins,NULL,NSW,Touring Circuit,Rural,0
2454,-30.6400599,116.0078434,1,3,6,,Moora,6510,Town Hall and Gardens,Hospital Talkie Committee,650,WA,Indoor/Open Air Cinema,Rural,1
2455,-30.6388433,115.9963692,1,3,2,Dandaragan Street,Moora,6510,Moora,Moora Drive-In Theatre Pty. Ltd.,250,WA,Drive-In,Rural,0
2456,-30.610546,148.975985,5,3,1,Corner of Home and Monash Streets,Gwabegar,2356,Pictures,E. C. Clare,230,NSW,Indoor Cinema,Rural,1
2457,-30.596804,116.770438,1,3,3,,Ballidu,6606,The West Touring Talkies,"R. Dean, 90 Francis St., Geraldton",NULL,WA,Touring Circuit,Rural,0
2458,-30.596308,138.404454,3,3,1,,Leigh Creek,5731,Hall,S.A. Electricity Trust,250,SA,Indoor Cinema,Rural,1
2459,-30.596206,116.769634,1,3,3,,Ballidu,6606,D. Cox,"Box 5, P.O., Three Springs",NULL,WA,Touring Circuit,Rural,0
2460,-30.513647,151.667055,5,3,1,Beardy Street,Armidale,2350,Capitol,Hoyts Country Thrs. Pty. Ltd.,1316,NSW,Indoor Cinema,Rural,1
2461,-30.496629,153.020778,5,3,1,,Urunga,2455,Hall,V. J. Ball,NULL,NSW,Indoor Cinema,Rural,0
2462,-30.495939,153.021459,5,3,1,Bowra Street,Urunga,2455,Talkies,P. Catsoulis,200,NSW,Indoor Cinema,Rural,1
2463,-30.491719,116.362208,1,3,3,,Milling,6575,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,0
2464,-30.491716,116.3622077,1,3,3,,Miling,6575,L. Punch,P.O. Box 12 Mundaring,NULL,WA,Touring Circuit,Rural,1
2465,-30.4917157,116.3622074,1,3,3,,Milling,6575,Fitzgerald's Circuit Pictures,"W. J. Fitzgerald, Box 74, Toodyay",NULL,WA,Touring Circuit,Rural,0
2466,-30.463999,147.690388,5,3,1,Colin Street,Carinda,2831,Megalo,T. E. Conomos,313,NSW,Indoor Cinema,Rural,1
2467,-30.463366,147.691024,5,3,1,,Carinda,2831,Talkies,T. & B. Conomos,313,NSW,Indoor Cinema,Rural,0
2468,-30.452305,152.8976,5,3,1,Hyde Street,Bellingen,2454,Memorial,O'Brien Bros.,650,NSW,Indoor Cinema,Rural,1
2469,-30.451404,117.865646,1,3,3,,Beacon,6472,Rural District Pictures,"N. & P. Gibellini, 4 Dellamere Ave., South Perth",NULL,WA,Touring Circuit,Rural,0
2470,-30.450273,137.162526,3,3,2,,Andamooka,5722,Open Air,NULL,150,SA,Drive-In,Rural,1
2471,-30.449865,137.163547,3,3,1,,Andamooka,5722,Hard Top,Andomooka Open Air Pictures,NULL,SA,Indoor Cinema,Rural,0
2472,-30.3895718,116.6679238,1,3,3,,Pithara,6608,The West Touring Talkies,"R. Dean, 90 Francis St., Geraldton",NULL,WA,Touring Circuit,Rural,1
2473,-30.3895716,116.6679236,1,3,3,,Pithara,6608,L. Punch,P.O. Box 12 Mundaring,NULL,WA,Touring Circuit,Rural,0
2474,-30.3895714,116.6679234,1,3,3,,Pithara,6608,D. Cocks & V.L. Basham (Nth. Midland Pictures),"Box 5, P.O., Three Springs",NULL,WA,Touring Circuit,Rural,1
2475,-30.3895712,116.6679232,1,3,3,,Pithara,6608,C. Fitzgerald,"6 Miller Avenue, Belmont",NULL,WA,Touring Circuit,Rural,0
2476,-30.37862,150.61051,5,3,4,Queen Street (rear),Barraba,2347,Open Air,Hagan & Clifton,500,NSW,Open Air Cinema,Rural,1
2477,-30.37859,150.610507,5,3,1,Queen Street,Barraba,2347,Empire,Hagan & Clifton,700,NSW,Indoor Cinema,Rural,0
2478,-30.36318,117.117903,1,3,3,,Kalannie,6468,C. Fitzgerald,"6 Miller Avenue, Belmont",NULL,WA,Touring Circuit,Rural,1
2479,-30.3631782,117.1179032,1,3,3,,Kalannie,6468,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,0
2480,-30.363178,117.1179028,1,3,3,,Kalannie,6468,L. Punch,P.O. Box 12 Mundaring,NULL,WA,Touring Circuit,Rural,1
2481,-30.362226,153.10261,5,3,1,First Avenue,Sawtell,2452,Amusu,A. J. Brissett,350,NSW,Indoor Cinema,Rural,0
2482,-30.351402,148.888488,5,3,1,,Pilliga,2388,School of Arts,D. W. O'Neill,252,NSW,Indoor Cinema,Rural,1
2483,-30.340205,152.712397,5,3,1,Cudgery Street,Dorrigo,2453,Metro,J. S. Pollard,467,NSW,Indoor Cinema,Rural,0
2484,-30.328364,149.784366,5,3,4,57 Maitland Street,Narrabri,2390,Roxy Gardens,A. Gleeson,850,NSW,Open Air Cinema,Rural,1
2485,-30.32706,149.783147,5,3,4,Maitland Street,Narrabri,2390,Open Air,Narrabri Pic. Co.,850,NSW,Open Air Cinema,Rural,0
2486,-30.326732,149.783923,5,3,4,Maitland Street,Narrabri,2390,Savoy (Open Air),Narrabri Pic. Co.,850,NSW,Open Air Cinema,Rural,1
2487,-30.324808,149.782796,5,3,4,Maitland Street,Narrabri,2390,Strand/Open Air,Strand and Savoy Thrs.,797,NSW,Open Air Cinema,Rural,0
2488,-30.324805,149.782793,5,3,1,Maitland Street,Narrabri,2390,Strand,Narrabri Pic. Co.,928,NSW,Indoor Cinema,Rural,1
2489,-30.305002,153.143411,5,3,3,Coff's Harbour Jetty,Coff's Harbour Jetty,2450,"Keevers, R.","Keevers, R.",NULL,NSW,Touring Circuit,Rural,0
2490,-30.304712,153.134632,5,3,1,High Street,Coffs Harbour Jetty,2450,Memorial,Penn & Gerard Pty. Ltd.,350,NSW,Indoor Cinema,Rural,1
2491,-30.296247,153.114006,5,3,1,High Street,Coffs Harbour,2450,Tasma,Penn & Gerard Pty. Ltd.,741,NSW,Indoor Cinema,Rural,0
2492,-30.281822,116.6558022,1,3,2,Strickland Drive,Dalwallinu,6609,Dalwallinu,Baker & Robinson,NULL,WA,Drive-In,Rural,1
2493,-30.2768607,116.6624356,1,3,3,Johnston Street,Dalwallinu,6609,Rural District Pictures,V. L. H. Bashan,NULL,WA,Touring Circuit,Rural,0
